,AGE,GENDER,IS_COBRAND,TIER,YEARS_IN_PROGRAM,IS_AIRACCRUAL,IS_HOTELREDEMPTION,IS_INACTIVE
75954,21,female,0,silver,10,1,1,0
75955,19,unknown,0,base,9,0,1,0
75956,13,female,0,base,10,0,1,0
75957,67,female,1,base,9,1,0,0
75958,37,female,1,platinum,2,0,1,0
75959,28,male,0,platinum,10,1,0,0
75960,18,female,0,gold,1,1,1,0
75961,56,female,0,silver,10,1,0,0
75962,13,male,1,silver,5,0,1,1
75963,39,female,1,silver,11,0,0,0
75964,42,female,1,silver,1,1,0,1
75965,25,unknown,0,base,11,0,0,1
75966,13,unknown,1,gold,2,0,0,1
75967,56,female,0,silver,10,0,0,1
75968,52,unknown,1,base,6,0,0,1
75969,64,male,0,base,3,0,1,1
75970,19,male,0,gold,10,1,1,1
75971,43,female,0,base,10,1,0,0
75972,53,female,1,silver,6,1,0,0
75973,55,female,0,gold,3,1,1,0
75974,28,male,0,platinum,9,1,1,0
75975,31,unknown,1,platinum,5,0,1,0
75976,44,male,1,silver,1,1,0,1
75977,59,male,0,gold,7,0,0,1
75978,44,unknown,1,base,1,0,1,0
75979,70,unknown,0,silver,4,0,0,1
75980,30,female,1,base,4,0,1,1
75981,52,male,1,base,3,0,0,1
75982,51,male,0,base,8,0,0,0
75983,20,unknown,1,base,10,0,0,0
75984,38,unknown,1,gold,9,0,0,0
75985,31,male,1,platinum,6,1,1,0
75986,53,male,1,gold,1,0,0,0
75987,38,female,0,gold,2,1,0,0
75988,17,male,0,gold,8,1,0,0
75989,66,unknown,0,silver,7,1,0,0
75990,67,female,0,silver,11,1,0,0
75991,52,male,1,gold,11,1,1,1
75992,31,male,1,gold,11,1,0,1
75993,64,male,0,gold,10,1,0,0
75994,51,male,0,silver,2,0,0,1
75995,52,male,0,base,9,1,1,0
75996,66,male,1,gold,10,1,1,1
75997,54,female,0,platinum,8,0,1,0
75998,59,female,1,silver,9,1,1,1
75999,63,unknown,0,gold,10,0,0,0
76000,36,female,0,base,9,0,0,1
76001,74,female,0,silver,6,1,1,0
76002,43,male,1,silver,9,0,1,0
76003,60,male,1,base,8,1,1,1
76004,62,male,0,base,2,1,0,0
76005,34,male,1,platinum,7,1,1,0
76006,58,unknown,0,gold,9,1,0,0
76007,19,male,0,gold,5,1,1,1
76008,35,unknown,1,silver,5,1,1,1
76009,51,female,1,silver,6,0,1,1
76010,49,female,1,silver,3,1,0,0
76011,26,unknown,0,platinum,1,0,1,1
76012,64,female,1,silver,4,0,0,0
76013,52,female,0,platinum,4,0,1,1
76014,46,unknown,0,platinum,6,0,1,0
76015,55,unknown,0,gold,5,0,0,0
76016,51,male,0,gold,7,1,1,0
76017,23,unknown,0,platinum,1,1,1,1
76018,20,unknown,1,silver,11,1,1,0
76019,35,male,1,gold,11,0,0,1
76020,70,female,0,platinum,7,1,1,0
76021,24,female,1,platinum,8,1,1,1
76022,17,female,0,gold,4,1,0,0
76023,38,female,0,base,2,0,0,0
76024,59,female,1,gold,2,1,0,0
76025,60,male,0,gold,3,1,0,0
76026,60,female,1,base,2,0,1,1
76027,73,unknown,1,base,10,1,1,1
76028,22,male,0,silver,4,1,0,1
76029,70,female,0,silver,6,0,1,0
76030,69,female,0,gold,8,0,0,1
76031,48,female,1,platinum,11,1,0,1
76032,24,unknown,0,silver,6,0,0,0
76033,52,female,1,platinum,5,0,0,1
76034,40,male,1,gold,3,0,0,1
76035,65,unknown,1,base,3,0,1,0
76036,23,female,1,silver,5,1,0,0
76037,24,male,0,gold,9,0,1,0
76038,12,male,0,base,6,0,0,0
76039,49,female,1,gold,4,0,1,0
76040,28,female,0,platinum,7,0,0,1
76041,45,unknown,0,base,8,1,1,1
76042,66,unknown,0,base,4,1,1,1
76043,49,unknown,1,platinum,10,1,0,0
76044,33,female,0,platinum,11,1,1,1
76045,67,female,0,base,7,0,1,0
76046,26,unknown,0,gold,1,0,1,1
76047,53,female,1,platinum,6,1,0,0
76048,64,male,1,gold,7,1,1,0
76049,27,male,1,silver,7,1,0,1
76050,26,male,0,base,6,1,1,0
76051,65,male,1,platinum,5,1,1,1
76052,51,female,1,base,6,0,0,1
76053,15,unknown,0,platinum,2,1,0,1
76054,27,female,0,platinum,11,1,0,0
76055,54,male,1,gold,10,1,0,1
76056,64,female,0,silver,8,0,0,1
76057,13,male,1,platinum,11,0,1,1
76058,21,female,1,gold,2,1,0,0
76059,68,female,1,gold,3,1,0,0
76060,66,male,1,silver,3,1,1,1
76061,34,female,1,platinum,4,1,1,0
76062,55,unknown,1,platinum,2,1,0,0
76063,29,unknown,1,base,4,0,1,0
76064,74,unknown,1,base,11,1,0,1
76065,39,female,1,silver,5,1,1,1
76066,19,male,1,gold,4,1,1,0
76067,40,unknown,0,base,3,0,1,0
76068,32,male,1,gold,1,1,0,1
76069,13,female,1,gold,4,0,0,0
76070,29,female,1,platinum,5,0,0,0
76071,12,male,0,silver,6,0,0,1
76072,69,male,0,silver,2,0,1,1
76073,52,unknown,0,platinum,11,1,0,0
76074,12,female,0,base,4,1,1,0
76075,32,male,1,gold,11,1,1,0
76076,56,male,1,platinum,6,0,1,0
76077,67,unknown,0,platinum,8,1,1,1
76078,62,unknown,1,platinum,11,0,1,0
76079,33,female,0,base,2,0,0,1
76080,57,unknown,1,platinum,8,0,0,0
76081,67,unknown,0,silver,1,1,0,1
76082,35,unknown,1,silver,3,0,0,0
76083,17,female,1,silver,1,0,1,0
76084,28,female,1,base,2,1,1,1
76085,49,male,1,silver,7,0,1,0
76086,14,male,0,gold,2,1,0,1
76087,64,female,0,base,2,0,1,1
76088,71,unknown,0,silver,5,0,0,0
76089,67,female,0,gold,4,0,0,1
76090,18,male,0,platinum,1,1,1,0
76091,51,male,1,gold,9,0,1,0
76092,61,male,0,gold,8,1,1,0
76093,14,female,0,platinum,4,1,0,1
76094,51,unknown,0,platinum,9,0,1,0
76095,54,male,0,silver,10,0,1,0
76096,56,female,1,base,2,1,1,1
76097,73,male,0,gold,6,1,1,0
76098,66,male,1,base,3,0,1,0
76099,41,female,0,silver,6,0,1,1
76100,13,female,0,gold,5,0,0,1
76101,65,unknown,1,base,3,0,0,0
76102,60,male,0,gold,5,0,0,0
76103,35,female,0,silver,9,1,0,1
76104,45,male,1,platinum,7,0,1,0
76105,46,male,1,gold,2,0,0,1
76106,66,unknown,0,platinum,5,1,1,1
76107,16,unknown,1,base,3,1,1,0
76108,29,unknown,0,platinum,5,1,1,0
76109,25,unknown,1,base,1,1,0,0
76110,66,female,0,gold,4,0,0,0
76111,49,female,1,base,6,1,0,1
76112,62,male,1,platinum,7,1,0,0
76113,16,unknown,1,platinum,1,0,0,0
76114,48,unknown,0,base,8,0,0,1
76115,72,unknown,0,gold,10,0,1,0
76116,34,male,1,base,2,0,1,0
76117,27,male,0,gold,4,0,1,0
76118,63,male,0,silver,9,1,0,0
76119,23,unknown,0,gold,5,0,0,1
76120,65,male,0,base,6,1,1,0
76121,19,unknown,1,gold,5,0,0,1
76122,55,female,0,platinum,4,1,1,0
76123,55,unknown,0,base,1,1,0,1
76124,49,female,0,gold,2,1,1,0
76125,48,unknown,1,gold,5,0,0,0
76126,30,male,1,platinum,6,1,1,1
76127,61,male,0,platinum,3,0,0,0
76128,39,male,1,gold,10,1,1,0
76129,29,male,1,gold,10,1,0,0
76130,66,unknown,1,silver,4,1,0,0
76131,22,unknown,1,base,3,0,1,0
76132,30,female,0,platinum,9,0,1,1
76133,22,unknown,1,silver,3,1,0,0
76134,51,unknown,0,silver,3,0,1,0
76135,21,male,0,gold,11,1,1,0
76136,50,unknown,1,platinum,7,0,0,0
76137,15,male,0,silver,1,1,0,0
76138,52,male,1,platinum,5,0,0,1
76139,31,male,1,base,7,1,1,0
76140,71,male,1,gold,10,0,1,1
76141,66,unknown,1,base,6,0,1,0
76142,70,male,0,platinum,8,0,1,1
76143,68,female,0,gold,1,0,1,1
76144,23,female,0,gold,10,1,1,1
76145,34,unknown,0,platinum,3,1,1,1
76146,49,female,0,base,1,0,1,1
76147,51,female,1,platinum,6,0,1,1
76148,47,female,0,platinum,10,1,0,0
76149,57,female,1,base,9,0,1,0
76150,49,male,0,platinum,2,1,1,1
76151,73,male,0,base,9,1,0,1
76152,66,female,1,base,3,0,0,0
76153,74,female,1,gold,4,0,1,0
76154,38,female,1,base,11,0,0,0
76155,69,female,0,gold,4,0,1,1
76156,28,unknown,1,platinum,7,1,0,0
76157,57,unknown,0,platinum,8,1,0,1
76158,28,unknown,0,gold,10,1,0,0
76159,33,male,1,base,8,1,0,0
76160,74,male,1,gold,11,0,0,1
76161,51,unknown,0,base,10,0,1,1
76162,61,unknown,1,gold,10,0,0,1
76163,30,unknown,0,platinum,10,0,0,1
76164,71,unknown,0,gold,6,1,0,0
76165,53,male,0,silver,7,0,1,0
76166,34,unknown,0,gold,8,0,0,0
76167,29,male,0,gold,3,1,1,1
76168,24,female,0,platinum,10,1,1,1
76169,48,male,0,base,6,1,0,1
76170,58,male,0,base,11,1,0,0
76171,60,female,0,silver,2,1,1,1
76172,73,female,0,platinum,9,0,1,1
76173,20,male,1,gold,2,1,0,1
76174,25,unknown,1,gold,2,1,0,0
76175,13,male,1,base,9,0,0,1
76176,43,female,0,gold,8,0,1,0
76177,22,female,1,silver,6,1,1,1
76178,14,unknown,1,gold,1,1,0,0
76179,64,female,0,platinum,6,0,1,0
76180,24,female,1,gold,6,1,1,0
76181,74,female,0,silver,9,1,0,0
76182,36,unknown,1,silver,10,0,1,0
76183,45,unknown,0,base,1,0,1,0
76184,72,male,0,base,3,1,1,1
76185,66,female,1,silver,1,1,0,1
76186,18,male,0,platinum,1,1,1,1
76187,43,unknown,1,platinum,8,0,1,0
76188,41,unknown,1,platinum,2,1,1,1
76189,43,unknown,0,gold,3,1,1,0
76190,63,male,1,silver,6,1,1,0
76191,33,unknown,1,platinum,3,1,1,0
76192,19,unknown,0,gold,1,0,0,1
76193,18,female,0,base,2,1,0,1
76194,42,female,0,silver,1,1,1,0
76195,59,unknown,1,gold,2,0,1,0
76196,38,unknown,1,gold,3,0,1,0
76197,51,unknown,0,gold,3,0,0,0
76198,68,male,1,gold,1,1,1,1
76199,73,unknown,1,base,11,1,0,1
76200,33,female,1,silver,4,1,0,0
76201,32,female,1,base,11,1,1,1
76202,13,female,0,base,6,1,1,1
76203,37,unknown,1,silver,2,1,1,1
76204,68,female,1,gold,8,1,0,0
76205,36,unknown,1,platinum,5,1,1,0
76206,43,female,0,base,8,0,1,0
76207,60,male,1,silver,1,0,0,0
76208,65,female,1,silver,9,0,0,0
76209,65,male,1,platinum,5,0,0,1
76210,19,unknown,0,base,5,1,0,0
76211,48,unknown,0,base,1,0,0,1
76212,60,male,0,silver,7,1,0,1
76213,74,male,0,gold,10,1,1,1
76214,60,male,1,silver,11,1,0,1
76215,36,unknown,1,gold,4,0,1,1
76216,65,unknown,1,platinum,3,1,1,0
76217,38,male,1,silver,2,1,1,1
76218,46,unknown,1,platinum,2,0,0,1
76219,69,male,1,base,10,1,1,1
76220,35,female,0,base,11,0,1,0
76221,24,unknown,1,gold,9,1,0,1
76222,28,unknown,1,platinum,9,1,0,1
76223,54,female,0,gold,6,1,0,0
76224,60,female,0,base,10,1,0,0
76225,59,unknown,0,platinum,6,1,0,0
76226,58,unknown,1,base,4,0,1,1
76227,56,male,0,silver,5,0,0,1
76228,30,male,1,silver,3,0,1,0
76229,24,unknown,0,base,7,0,0,1
76230,17,male,0,platinum,7,0,1,1
76231,13,male,1,gold,5,0,0,0
76232,68,male,0,gold,3,0,1,1
76233,28,female,1,platinum,2,0,0,1
76234,54,female,0,gold,2,0,1,0
76235,72,male,1,gold,6,0,0,1
76236,16,male,1,silver,3,0,0,0
76237,59,unknown,0,gold,7,0,1,1
76238,72,male,0,gold,9,1,1,1
76239,32,female,1,silver,3,1,0,0
76240,54,female,1,silver,1,0,0,1
76241,57,female,0,silver,9,0,1,1
76242,26,unknown,0,silver,4,1,1,1
76243,31,male,0,platinum,6,1,0,0
76244,47,female,0,base,2,1,0,0
76245,25,male,1,silver,11,0,0,0
76246,60,female,1,gold,7,1,1,1
76247,73,male,1,base,10,0,0,1
76248,34,female,0,base,6,0,1,1
76249,36,unknown,0,platinum,3,1,0,1
76250,56,unknown,0,gold,9,1,1,1
76251,20,unknown,0,base,10,0,0,1
76252,55,male,1,base,9,1,1,1
76253,42,male,0,base,4,1,1,1
76254,64,male,1,base,5,0,0,1
76255,34,unknown,1,base,4,0,0,0
76256,70,male,0,gold,4,1,1,0
76257,68,female,0,platinum,11,0,0,0
76258,41,unknown,0,platinum,9,1,0,0
76259,48,male,0,base,9,0,0,0
76260,66,male,1,base,3,1,0,1
76261,51,male,1,base,2,1,0,0
76262,28,female,1,silver,9,0,0,1
76263,12,male,0,gold,9,1,1,1
76264,26,unknown,1,silver,11,1,1,1
76265,53,female,1,gold,9,0,1,1
76266,15,unknown,0,base,6,1,0,0
76267,70,female,0,silver,11,0,0,0
76268,18,male,1,gold,5,0,1,0
76269,50,female,0,base,10,1,0,1
76270,26,female,1,silver,3,1,0,0
76271,54,male,1,base,2,0,0,1
76272,19,male,0,platinum,11,1,0,1
76273,39,male,0,platinum,5,1,0,1
76274,12,female,0,base,9,0,1,0
76275,15,unknown,1,base,1,1,0,0
76276,68,male,1,base,9,0,0,0
76277,16,male,1,gold,6,0,1,1
76278,16,female,1,base,7,1,1,1
76279,67,male,0,silver,1,0,0,1
76280,20,male,0,platinum,2,1,0,1
76281,25,female,0,silver,4,0,0,0
76282,37,female,0,silver,3,1,1,0
76283,16,unknown,0,gold,6,1,0,1
76284,60,male,1,base,6,0,1,1
76285,38,male,1,gold,7,1,0,0
76286,45,male,0,base,5,0,0,0
76287,21,male,1,silver,5,1,0,1
76288,44,unknown,1,gold,2,0,0,0
76289,61,unknown,1,base,2,0,1,0
76290,70,female,1,gold,9,0,1,1
76291,20,female,0,gold,5,0,0,1
76292,34,unknown,1,base,6,1,1,0
76293,67,male,0,silver,3,1,1,0
76294,56,male,1,gold,10,0,1,1
76295,21,female,1,gold,7,1,0,1
76296,52,female,0,base,1,1,0,1
76297,64,male,0,gold,3,0,1,1
76298,15,female,1,platinum,4,0,1,1
76299,12,female,0,silver,9,1,0,0
76300,28,female,1,base,11,1,0,0
76301,59,unknown,0,silver,3,0,0,1
76302,29,unknown,0,platinum,1,1,1,0
76303,21,male,1,platinum,3,1,1,1
76304,66,male,0,silver,3,1,0,1
76305,41,unknown,1,platinum,5,0,0,1
76306,63,male,1,base,5,1,0,0
76307,60,male,1,silver,5,0,1,0
76308,64,male,0,base,3,1,0,0
76309,28,female,0,silver,4,0,1,0
76310,53,unknown,1,gold,1,1,0,0
76311,57,male,1,silver,9,0,1,0
76312,59,male,1,base,11,0,0,0
76313,30,unknown,0,platinum,11,1,1,1
76314,69,male,0,platinum,5,1,0,0
76315,48,unknown,1,silver,3,0,0,0
76316,51,female,0,base,3,0,0,0
76317,35,unknown,0,gold,6,0,0,1
76318,34,male,0,base,10,0,1,1
76319,38,female,1,platinum,11,0,1,0
76320,63,female,0,platinum,11,1,0,0
76321,52,male,0,base,11,1,0,1
76322,33,unknown,0,silver,6,1,1,1
76323,29,female,0,base,5,1,0,0
76324,33,unknown,0,gold,9,1,1,0
76325,32,male,0,gold,2,1,1,0
76326,20,unknown,0,silver,8,1,1,1
76327,68,unknown,0,base,9,0,0,0
76328,62,unknown,1,platinum,1,0,1,1
76329,36,unknown,0,gold,10,0,0,0
76330,20,male,0,gold,6,0,0,1
76331,54,male,1,gold,3,1,0,0
76332,15,unknown,1,platinum,1,0,1,1
76333,72,male,1,base,1,0,0,0
76334,26,male,0,gold,10,1,0,0
76335,29,unknown,0,platinum,11,1,0,0
76336,60,male,0,base,2,1,0,0
76337,56,unknown,0,platinum,3,1,1,1
76338,25,unknown,1,base,2,1,1,0
76339,26,male,1,base,11,1,0,1
76340,31,male,1,platinum,2,0,1,0
76341,65,female,1,base,4,1,0,0
76342,46,unknown,1,silver,9,0,0,0
76343,70,male,1,base,8,0,1,0
76344,53,female,0,gold,3,0,1,1
76345,42,male,0,gold,4,0,1,0
76346,49,unknown,1,base,6,1,1,0
76347,36,male,0,platinum,5,0,0,0
76348,61,unknown,1,silver,8,1,1,0
76349,38,female,1,base,9,0,1,1
76350,44,female,0,silver,9,0,0,0
76351,68,unknown,0,gold,9,1,1,1
76352,44,female,0,platinum,2,1,1,1
76353,24,female,0,silver,6,0,0,1
76354,55,female,1,silver,11,0,0,0
76355,15,male,0,silver,1,0,0,1
76356,64,unknown,0,platinum,8,0,1,1
76357,57,male,1,platinum,7,1,0,1
76358,73,female,0,silver,5,0,1,1
76359,55,unknown,0,base,1,1,0,0
76360,13,unknown,1,platinum,7,0,1,1
76361,32,unknown,0,silver,10,1,1,0
76362,29,female,0,base,2,0,0,1
76363,69,female,0,silver,3,0,1,1
76364,36,male,0,gold,5,1,1,1
76365,38,female,0,base,10,0,0,1
76366,62,male,1,platinum,1,1,0,0
76367,39,male,1,platinum,7,0,1,0
76368,15,unknown,0,silver,10,1,0,1
76369,17,male,0,platinum,6,1,0,0
76370,65,unknown,0,base,8,1,0,1
76371,64,female,1,base,2,0,0,1
76372,68,unknown,1,base,9,0,1,0
76373,47,unknown,1,gold,1,0,1,1
76374,14,male,0,gold,2,1,1,0
76375,12,female,0,base,9,1,0,0
76376,74,unknown,1,gold,8,1,0,0
76377,38,unknown,1,gold,9,1,1,0
76378,60,unknown,1,platinum,2,0,0,0
76379,73,female,0,platinum,8,0,1,1
76380,56,male,1,silver,9,1,1,0
76381,55,male,0,platinum,3,1,1,0
76382,37,female,1,gold,2,1,1,1
76383,58,female,0,silver,11,1,1,0
76384,74,unknown,1,silver,7,0,0,0
76385,45,unknown,1,platinum,4,0,1,1
76386,74,male,1,platinum,9,0,1,0
76387,58,female,0,silver,4,1,0,1
76388,36,male,0,silver,7,0,1,0
76389,23,unknown,1,silver,9,0,1,0
76390,29,male,0,platinum,3,1,0,1
76391,46,male,1,base,3,1,1,1
76392,68,unknown,0,platinum,11,0,1,0
76393,70,male,1,gold,3,1,1,1
76394,30,female,0,silver,8,0,1,1
76395,14,female,0,silver,8,1,0,1
76396,65,male,1,gold,8,0,1,1
76397,12,unknown,1,gold,4,0,1,0
76398,74,female,0,gold,8,0,0,1
76399,69,female,1,silver,7,0,0,1
76400,33,male,1,platinum,10,0,1,1
76401,12,male,1,gold,1,1,1,0
76402,51,female,1,platinum,3,0,0,0
76403,23,male,1,silver,7,1,0,1
76404,36,male,1,platinum,9,1,1,1
76405,71,male,0,silver,9,0,1,0
76406,14,unknown,1,platinum,7,0,0,1
76407,70,female,0,base,6,1,1,1
76408,35,male,0,gold,8,1,1,0
76409,20,unknown,0,silver,4,0,0,0
76410,72,female,0,platinum,9,1,0,0
76411,38,male,1,gold,2,0,0,1
76412,28,male,0,gold,6,0,0,0
76413,61,unknown,0,base,8,1,1,0
76414,37,female,0,platinum,5,1,1,0
76415,33,male,1,base,5,0,0,0
76416,22,unknown,0,platinum,4,0,0,0
76417,36,male,0,silver,3,1,1,0
76418,12,male,1,platinum,8,0,1,1
76419,23,female,1,base,6,0,0,0
76420,55,male,1,base,6,0,1,1
76421,23,male,0,base,1,0,0,1
76422,28,male,1,silver,8,1,1,0
76423,51,female,0,base,3,0,0,0
76424,64,female,1,base,7,1,1,0
76425,27,male,1,gold,3,0,1,1
76426,37,female,0,base,6,1,0,1
76427,17,female,0,gold,7,0,1,1
76428,70,male,0,base,9,1,1,0
76429,19,unknown,1,platinum,5,1,1,0
76430,62,male,0,platinum,8,0,0,1
76431,39,male,1,gold,8,0,1,1
76432,54,unknown,1,platinum,3,1,1,0
76433,48,male,1,base,7,0,0,1
76434,49,female,0,platinum,2,0,1,0
76435,54,male,0,platinum,4,1,1,1
76436,58,female,0,platinum,9,1,1,1
76437,62,female,0,silver,7,1,1,1
76438,63,male,1,base,8,0,1,0
76439,62,unknown,0,silver,8,0,0,1
76440,63,unknown,1,silver,4,1,0,1
76441,24,female,0,base,1,0,0,0
76442,14,female,1,silver,7,1,1,0
76443,68,unknown,1,base,5,0,1,1
76444,32,unknown,1,gold,4,1,0,0
76445,53,female,0,platinum,8,1,0,0
76446,18,female,1,silver,3,0,1,0
76447,37,male,1,platinum,6,0,0,1
76448,38,male,0,platinum,3,0,0,1
76449,24,female,0,platinum,3,1,1,0
76450,29,unknown,0,gold,7,0,1,1
76451,52,female,0,base,1,0,1,0
76452,37,female,1,gold,2,0,0,0
76453,37,male,0,silver,8,1,0,1
76454,41,male,0,platinum,5,1,0,0
76455,45,unknown,1,gold,4,1,1,0
76456,52,male,1,platinum,11,1,0,0
76457,59,unknown,0,gold,1,1,0,1
76458,55,female,1,silver,5,1,1,0
76459,51,male,1,platinum,11,1,1,1
76460,67,female,0,base,7,1,1,0
76461,64,unknown,1,base,3,0,1,1
76462,73,female,1,gold,10,1,0,0
76463,69,unknown,0,platinum,9,1,1,1
76464,52,male,1,silver,3,0,0,1
76465,46,male,1,platinum,3,1,0,1
76466,23,unknown,1,base,4,0,0,1
76467,33,unknown,1,silver,3,1,1,0
76468,16,female,1,base,9,1,0,0
76469,44,unknown,0,base,6,0,1,0
76470,40,female,1,base,5,1,1,1
76471,44,female,1,base,2,0,0,1
76472,51,male,0,base,10,1,0,0
76473,57,female,1,base,4,1,1,0
76474,70,unknown,1,silver,8,0,0,1
76475,36,male,0,base,1,0,0,1
76476,26,unknown,1,gold,7,0,1,0
76477,49,female,1,platinum,8,0,0,1
76478,34,female,0,silver,1,1,0,1
76479,67,unknown,1,platinum,1,1,0,1
76480,67,female,0,platinum,4,0,1,0
76481,49,unknown,0,silver,9,1,0,1
76482,46,unknown,1,platinum,9,0,1,1
76483,28,unknown,1,platinum,7,0,0,1
76484,20,unknown,1,base,10,0,0,1
76485,42,male,0,silver,10,1,1,0
76486,29,unknown,0,gold,5,1,1,1
76487,15,female,1,platinum,2,0,1,0
76488,19,unknown,1,gold,8,1,1,0
76489,40,female,1,silver,6,1,0,0
76490,68,female,1,platinum,11,0,1,0
76491,54,male,0,silver,1,0,1,1
76492,70,unknown,0,platinum,9,1,1,0
76493,56,male,1,silver,11,1,1,1
76494,23,male,1,gold,3,0,1,1
76495,46,unknown,0,silver,7,0,1,0
76496,73,female,1,base,4,0,1,1
76497,33,female,1,gold,9,0,1,0
76498,26,unknown,0,gold,8,1,1,0
76499,12,unknown,0,platinum,5,1,0,1
76500,58,unknown,0,base,8,1,1,0
76501,37,unknown,0,gold,9,1,1,1
76502,30,unknown,1,gold,5,1,0,0
76503,19,male,0,base,6,0,0,0
76504,58,unknown,1,base,1,0,0,0
76505,34,unknown,1,platinum,6,0,0,1
76506,56,male,1,platinum,8,0,1,0
76507,13,unknown,0,silver,2,1,0,1
76508,71,unknown,1,platinum,5,0,0,1
76509,64,female,0,base,2,0,0,1
76510,16,unknown,1,gold,9,1,0,0
76511,31,female,0,silver,1,1,0,0
76512,66,female,1,base,11,0,1,1
76513,45,unknown,0,platinum,6,1,1,0
76514,28,male,0,platinum,4,0,1,0
76515,14,unknown,0,platinum,2,0,0,0
76516,51,unknown,0,platinum,1,1,1,1
76517,40,female,0,silver,7,1,1,1
76518,38,unknown,1,base,8,1,0,0
76519,29,female,0,gold,11,1,0,0
76520,27,unknown,1,gold,3,1,0,0
76521,14,male,1,gold,4,0,0,1
76522,50,male,1,gold,6,0,1,0
76523,52,male,0,base,9,1,1,0
76524,51,male,1,gold,11,1,0,0
76525,68,male,1,platinum,4,0,1,0
76526,45,female,1,silver,6,0,0,1
76527,41,female,1,silver,3,0,0,1
76528,12,unknown,1,gold,6,0,1,0
76529,61,unknown,1,platinum,6,1,0,1
76530,38,female,0,gold,8,0,1,1
76531,54,unknown,1,platinum,5,1,0,0
76532,15,male,0,silver,2,1,1,1
76533,39,female,0,base,4,0,0,0
76534,14,male,0,platinum,2,1,1,1
76535,65,male,1,silver,7,0,1,1
76536,29,unknown,1,silver,3,1,1,1
76537,49,male,0,gold,11,0,1,1
76538,48,female,1,silver,3,0,1,0
76539,36,male,0,gold,4,1,1,1
76540,58,male,0,silver,11,1,0,0
76541,47,male,1,silver,1,0,1,1
76542,19,male,0,gold,10,0,1,0
76543,51,unknown,1,platinum,5,0,0,1
76544,14,male,1,base,1,1,0,0
76545,17,female,0,base,8,1,0,1
76546,42,female,0,platinum,7,1,1,0
76547,34,unknown,0,base,11,0,0,1
76548,48,male,1,gold,1,0,0,1
76549,25,female,1,base,11,1,0,1
76550,38,male,0,platinum,1,1,0,1
76551,29,unknown,0,base,7,0,0,0
76552,55,unknown,1,gold,11,1,1,1
76553,26,unknown,0,silver,5,1,0,1
76554,48,unknown,0,silver,8,1,0,1
76555,25,male,1,silver,5,1,0,1
76556,54,female,0,base,6,0,1,0
76557,15,male,0,base,9,1,0,0
76558,14,female,1,gold,8,1,0,1
76559,23,male,0,gold,2,1,1,0
76560,39,unknown,1,gold,11,1,1,0
76561,12,unknown,0,platinum,1,0,0,1
76562,30,female,0,base,10,1,0,0
76563,62,male,1,platinum,11,1,1,0
76564,40,female,0,platinum,4,1,1,1
76565,70,female,0,platinum,7,0,0,1
76566,47,male,0,silver,3,0,0,1
76567,54,male,1,gold,7,0,0,0
76568,13,female,1,gold,10,1,0,1
76569,71,female,1,gold,1,0,0,0
76570,27,unknown,1,platinum,10,1,0,0
76571,42,male,1,platinum,4,0,0,1
76572,47,unknown,0,gold,8,1,0,0
76573,35,male,0,silver,8,0,0,0
76574,69,female,0,silver,11,1,1,1
76575,27,male,0,gold,7,1,0,0
76576,27,unknown,0,silver,7,0,1,0
76577,48,male,0,silver,6,1,0,1
76578,19,unknown,1,base,8,0,0,0
76579,38,unknown,0,silver,1,1,0,1
76580,26,unknown,1,gold,11,1,0,1
76581,53,unknown,0,gold,6,0,0,0
76582,25,male,1,silver,9,1,1,0
76583,66,female,0,base,5,0,0,1
76584,23,male,1,silver,11,1,1,0
76585,52,unknown,0,platinum,8,1,1,1
76586,53,unknown,1,base,8,0,1,0
76587,55,unknown,1,silver,7,0,0,1
76588,14,female,0,platinum,10,1,0,1
76589,60,unknown,1,silver,9,1,0,0
76590,26,unknown,1,base,1,0,1,0
76591,50,female,0,gold,2,0,0,0
76592,29,unknown,0,silver,2,0,1,1
76593,59,male,0,base,6,1,0,1
76594,30,unknown,1,platinum,7,1,0,0
76595,38,female,1,silver,3,1,1,1
76596,50,male,0,gold,1,1,0,1
76597,40,unknown,0,gold,3,1,0,1
76598,67,male,1,platinum,3,0,0,0
76599,28,unknown,1,platinum,10,1,1,0
76600,20,male,1,base,8,1,0,0
76601,52,male,0,base,3,1,1,0
76602,68,unknown,1,base,4,1,0,1
76603,20,female,1,gold,10,1,1,0
76604,27,male,1,gold,6,1,1,0
76605,34,unknown,1,base,8,0,1,1
76606,73,female,1,base,1,0,1,0
76607,24,female,1,platinum,5,0,0,0
76608,38,female,1,silver,9,1,1,0
76609,58,unknown,1,platinum,10,1,0,1
76610,73,male,1,platinum,9,1,1,1
76611,40,unknown,1,base,7,1,0,1
76612,59,male,0,base,5,0,0,1
76613,63,unknown,0,gold,11,1,1,0
76614,24,female,0,base,10,1,1,0
76615,63,male,0,gold,4,1,0,1
76616,47,male,1,base,1,0,1,0
76617,66,female,1,base,10,0,0,1
76618,31,unknown,1,base,3,0,0,0
76619,63,unknown,1,platinum,2,0,1,1
76620,52,unknown,0,platinum,2,0,0,0
76621,69,unknown,0,platinum,2,1,1,1
76622,54,unknown,0,platinum,9,1,1,1
76623,43,male,0,base,9,0,1,0
76624,71,female,1,base,4,1,1,0
76625,48,female,1,platinum,7,0,1,0
76626,29,female,1,silver,7,1,0,1
76627,73,unknown,1,gold,5,1,1,1
